,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,CallPut,Symbol
1708,CLVS200522C00007500,2020-05-15 3:47PM EDT,7.5,2.35,2.2,2.45,-0.45,-16.07%,19,64,181.25%,call,CLVS
1709,CLVS200522C00008000,2020-05-15 3:16PM EDT,8.0,1.95,1.8,2.55,-0.34,-14.85%,143,275,253.13%,call,CLVS
1710,CLVS200522C00008500,2020-05-15 3:48PM EDT,8.5,1.65,1.5,1.7,-0.3,-15.38%,63,169,189.84%,call,CLVS
1711,CLVS200522C00009000,2020-05-15 3:59PM EDT,9.0,1.3,1.25,1.3,-0.4,-23.53%,1147,1269,186.33%,call,CLVS
1712,CLVS200522C00009500,2020-05-15 3:59PM EDT,9.5,0.95,0.95,1.05,-0.55,-36.67%,530,455,184.38%,call,CLVS
1713,CLVS200522C00010000,2020-05-15 3:59PM EDT,10.0,0.85,0.85,0.9,-0.5,-37.04%,4956,2172,203.52%,call,CLVS
1714,CLVS200522C00010500,2020-05-15 3:59PM EDT,10.5,0.65,0.6,0.75,-0.55,-45.83%,876,609,200.00%,call,CLVS
1715,CLVS200522C00011000,2020-05-15 3:58PM EDT,11.0,0.55,0.5,0.6,-0.45,-45.00%,1866,537,205.08%,call,CLVS
1716,CLVS200522C00011500,2020-05-15 3:58PM EDT,11.5,0.45,0.45,0.5,-0.43,-48.86%,401,234,215.63%,call,CLVS
1717,CLVS200522C00012500,2020-05-15 3:59PM EDT,12.5,0.36,0.3,0.4,-0.36,-50.00%,1240,463,231.25%,call,CLVS
1718,CLVS200522C00013000,2020-05-15 3:58PM EDT,13.0,0.3,0.25,0.35,-0.3,-50.00%,380,589,236.72%,call,CLVS
1719,CLVS200522C00013500,2020-05-15 3:58PM EDT,13.5,0.25,0.2,0.3,-0.2,-44.44%,175,123,239.84%,call,CLVS
1720,CLVS200522C00014000,2020-05-15 3:54PM EDT,14.0,0.25,0.2,0.3,-0.15,-37.50%,314,269,256.25%,call,CLVS
1721,CLVS200522C00015000,2020-05-15 3:59PM EDT,15.0,0.2,0.15,0.2,-0.23,-53.49%,472,586,259.38%,call,CLVS
1722,CLVS200522C00016000,2020-05-15 3:58PM EDT,16.0,0.14,0.1,0.2,-0.21,-60.00%,762,785,274.22%,call,CLVS
1723,CLVS200522P00004000,2020-05-14 3:49PM EDT,4.0,0.05,0.0,0.05,0.0,-,219,276,350.00%,put,CLVS
1724,CLVS200522P00005000,2020-05-15 2:34PM EDT,5.0,0.03,0.0,0.05,-0.07,-70.00%,269,139,268.75%,put,CLVS
1725,CLVS200522P00006000,2020-05-15 2:35PM EDT,6.0,0.1,0.0,0.1,-0.15,-60.00%,569,53,231.25%,put,CLVS
1726,CLVS200522P00006500,2020-05-15 3:39PM EDT,6.5,0.05,0.05,0.1,-0.25,-83.33%,220,215,217.19%,put,CLVS
1727,CLVS200522P00007000,2020-05-15 3:59PM EDT,7.0,0.11,0.1,0.15,-0.34,-75.56%,493,425,211.72%,put,CLVS
1728,CLVS200522P00007500,2020-05-15 3:57PM EDT,7.5,0.18,0.2,0.2,-0.4,-68.97%,997,378,207.03%,put,CLVS
1729,CLVS200522P00008000,2020-05-15 3:59PM EDT,8.0,0.25,0.25,0.3,-0.52,-67.53%,391,467,193.75%,put,CLVS
1730,CLVS200522P00008500,2020-05-15 3:59PM EDT,8.5,0.48,0.4,0.5,-0.52,-52.00%,131,392,199.80%,put,CLVS
1731,CLVS200522P00009000,2020-05-15 3:55PM EDT,9.0,0.6,0.65,0.7,-0.6,-50.00%,423,243,206.25%,put,CLVS
1732,CLVS200522P00009500,2020-05-15 3:58PM EDT,9.5,0.8,0.75,0.9,-0.86,-51.81%,79,51,187.11%,put,CLVS
1733,CLVS200522P00010000,2020-05-15 3:36PM EDT,10.0,1.1,0.55,1.3,-0.8,-42.11%,113,165,151.17%,put,CLVS
1734,CLVS200529C00005000,2020-04-20 12:07AM EDT,5.0,2.77,2.45,5.8,0.0,-,4,4,562.11%,call,CLVS
1735,CLVS200529C00005500,2020-04-27 3:59PM EDT,5.5,3.2,3.0,5.0,0.0,-,-,4,429.69%,call,CLVS
1736,CLVS200529C00006000,2020-04-27 2:53PM EDT,6.0,2.84,2.65,4.8,0.0,-,2,4,146.88%,call,CLVS
1737,CLVS200529C00007000,2020-05-15 2:28PM EDT,7.0,2.8,1.75,3.9,0.25,+9.80%,1,10,146.88%,call,CLVS
1738,CLVS200529C00007500,2020-05-13 1:30PM EDT,7.5,2.35,2.2,3.6,0.0,-,1,39,245.70%,call,CLVS
1739,CLVS200529C00008000,2020-05-15 3:24PM EDT,8.0,2.2,0.95,2.85,-0.09,-3.93%,23,92,117.97%,call,CLVS
1740,CLVS200529C00008500,2020-05-15 3:04PM EDT,8.5,2.1,1.05,2.2,0.0,-,37,41,133.20%,call,CLVS
1741,CLVS200529C00009000,2020-05-15 3:57PM EDT,9.0,1.5,1.3,1.6,-0.25,-14.29%,102,141,152.73%,call,CLVS
1742,CLVS200529C00009500,2020-05-15 3:13PM EDT,9.5,1.38,1.05,1.55,-0.12,-8.00%,166,152,167.19%,call,CLVS
1743,CLVS200529C00010000,2020-05-15 3:57PM EDT,10.0,0.95,1.0,1.05,-0.4,-29.63%,675,629,158.98%,call,CLVS
1744,CLVS200529C00010500,2020-05-15 3:59PM EDT,10.5,0.88,0.55,1.1,-0.16,-15.38%,28,23,156.64%,call,CLVS
1745,CLVS200529C00011000,2020-05-15 3:56PM EDT,11.0,0.8,0.35,1.05,-0.25,-23.81%,138,129,160.94%,call,CLVS
1746,CLVS200529C00011500,2020-05-15 3:28PM EDT,11.5,0.6,0.6,0.9,-0.3,-33.33%,49,91,187.30%,call,CLVS
1747,CLVS200529C00012000,2020-05-15 3:43PM EDT,12.0,0.55,0.5,0.8,-0.3,-35.29%,117,149,189.84%,call,CLVS
1748,CLVS200529C00012500,2020-05-15 3:43PM EDT,12.5,0.55,0.4,0.95,-0.2,-26.67%,36,165,209.38%,call,CLVS
1749,CLVS200529C00013000,2020-05-15 3:57PM EDT,13.0,0.45,0.35,0.5,-0.22,-32.84%,65,214,183.59%,call,CLVS
1750,CLVS200529C00013500,2020-05-15 3:47PM EDT,13.5,0.4,0.2,1.3,-0.2,-33.33%,13,100,249.22%,call,CLVS
1751,CLVS200529C00014000,2020-05-15 3:52PM EDT,14.0,0.4,0.35,0.45,-0.17,-29.82%,590,6930,203.91%,call,CLVS
1752,CLVS200529C00015000,2020-05-15 3:45PM EDT,15.0,0.3,0.15,0.45,-0.15,-33.33%,20,123,205.47%,call,CLVS
1753,CLVS200529C00016000,2020-05-15 3:57PM EDT,16.0,0.3,0.2,0.3,-0.09,-23.08%,122,63,212.89%,call,CLVS
1754,CLVS200529P00002500,2020-05-06 9:49AM EDT,2.5,0.6,0.0,0.3,0.0,-,200,301,503.13%,put,CLVS
1755,CLVS200529P00004000,2020-04-20 12:08AM EDT,4.0,1.01,0.0,4.3,0.0,-,-,1,"1,070.31%",put,CLVS
1756,CLVS200529P00005000,2020-05-15 3:01PM EDT,5.0,0.05,0.0,0.25,-0.1,-66.67%,5,3,253.91%,put,CLVS
1757,CLVS200529P00005500,2020-05-15 3:07PM EDT,5.5,0.1,0.0,4.3,-0.35,-77.78%,10,10,758.59%,put,CLVS
1758,CLVS200529P00006000,2020-05-15 2:56PM EDT,6.0,0.1,0.05,0.2,-0.2,-66.67%,36,116,194.53%,put,CLVS
1759,CLVS200529P00006500,2020-05-15 1:57PM EDT,6.5,0.32,0.1,0.3,-0.23,-41.82%,5,1,193.75%,put,CLVS
1760,CLVS200529P00007000,2020-05-15 3:24PM EDT,7.0,0.25,0.0,0.3,-0.3,-54.55%,123,47,151.56%,put,CLVS
1761,CLVS200529P00007500,2020-05-14 12:24PM EDT,7.5,0.8,0.1,1.15,0.0,-,61,302,229.69%,put,CLVS
1762,CLVS200529P00008000,2020-05-15 3:34PM EDT,8.0,0.5,0.4,0.75,-0.65,-56.52%,130,76,187.89%,put,CLVS
1763,CLVS200529P00008500,2020-05-15 1:09PM EDT,8.5,0.6,0.6,0.95,-0.77,-56.20%,11,24,188.67%,put,CLVS
1764,CLVS200529P00009000,2020-05-15 3:33PM EDT,9.0,0.9,0.0,1.7,-0.48,-34.78%,154,109,166.02%,put,CLVS
1765,CLVS200529P00010000,2020-04-20 1:23PM EDT,10.0,2.44,0.25,2.3,0.0,-,-,2,150.78%,put,CLVS
1766,CLVS200529P00014000,2020-05-04 9:38AM EDT,14.0,7.5,3.5,5.7,0.0,-,2,2,182.42%,put,CLVS
1767,CLVS200605C00007000,2020-05-14 12:07PM EDT,7.0,2.95,1.1,4.5,0.0,-,6,10,111.72%,call,CLVS
1768,CLVS200605C00007500,2020-05-15 3:07PM EDT,7.5,2.3,1.65,3.8,-0.1,-4.17%,1,3,171.29%,call,CLVS
1769,CLVS200605C00008000,2020-05-14 11:50AM EDT,8.0,2.29,0.05,3.7,0.0,-,1,36,90.63%,call,CLVS
1770,CLVS200605C00008500,2020-05-15 3:16PM EDT,8.5,1.9,0.3,2.05,-0.05,-2.56%,42,257,162.89%,call,CLVS
1771,CLVS200605C00009000,2020-05-15 3:43PM EDT,9.0,1.7,1.3,2.05,-0.05,-2.86%,8,67,150.00%,call,CLVS
1772,CLVS200605C00009500,2020-05-15 3:57PM EDT,9.5,2.35,0.3,2.15,0.8,+51.61%,18,110,126.37%,call,CLVS
1773,CLVS200605C00010000,2020-05-15 3:48PM EDT,10.0,1.25,1.1,1.25,-0.15,-10.71%,458,548,144.73%,call,CLVS
1774,CLVS200605C00010500,2020-05-15 3:49PM EDT,10.5,1.1,1.0,1.1,0.08,+7.84%,124,124,151.37%,call,CLVS
1775,CLVS200605C00011000,2020-05-15 3:41PM EDT,11.0,0.93,0.8,1.15,-0.18,-16.22%,99,148,160.74%,call,CLVS
1776,CLVS200605C00011500,2020-05-14 3:59PM EDT,11.5,1.03,0.6,2.4,0.0,-,31,52,235.16%,call,CLVS
1777,CLVS200605C00012000,2020-05-15 10:32AM EDT,12.0,0.8,0.45,2.45,0.0,-,6,70,244.34%,call,CLVS
1778,CLVS200605C00012500,2020-05-13 9:52AM EDT,12.5,0.95,0.6,0.75,0.0,-,-,-,168.75%,call,CLVS
1779,CLVS200605C00013000,2020-05-15 3:14PM EDT,13.0,0.7,0.45,2.05,-0.1,-12.50%,23,47,248.05%,call,CLVS
1780,CLVS200605C00014000,2020-05-15 2:17PM EDT,14.0,0.7,0.3,1.0,0.13,+22.81%,1,501,198.44%,call,CLVS
1781,CLVS200605C00015000,2020-05-15 2:46PM EDT,15.0,0.5,0.1,0.4,-0.1,-16.67%,3,30,156.64%,call,CLVS
1782,CLVS200605P00004000,2020-05-07 12:50PM EDT,4.0,0.35,0.0,2.5,0.0,-,-,2,605.47%,put,CLVS
1783,CLVS200605P00005000,2020-04-28 10:43AM EDT,5.0,0.36,0.0,0.2,0.0,-,1,2,193.75%,put,CLVS
1784,CLVS200605P00006000,2020-05-14 10:00AM EDT,6.0,0.23,0.1,1.1,0.0,-,1,1,269.14%,put,CLVS
1785,CLVS200605P00006500,2020-05-07 9:46AM EDT,6.5,0.8,0.2,1.05,0.0,-,19,81,242.58%,put,CLVS
1786,CLVS200605P00007000,2020-05-15 2:49PM EDT,7.0,0.5,0.25,1.2,-0.1,-16.67%,6,67,229.30%,put,CLVS
1787,CLVS200605P00007500,2020-05-12 11:38AM EDT,7.5,0.7,0.2,0.9,0.0,-,20,14,173.63%,put,CLVS
1788,CLVS200605P00008000,2020-05-15 2:11PM EDT,8.0,0.95,0.55,2.05,0.2,+26.67%,31,9,250.59%,put,CLVS
1789,CLVS200605P00008500,2020-05-14 12:37PM EDT,8.5,1.2,0.2,1.9,0.0,-,20,149,187.11%,put,CLVS
1790,CLVS200612C00006000,2020-05-11 10:53AM EDT,6.0,3.4,1.5,5.3,0.0,-,3,1,390.23%,call,CLVS
1791,CLVS200612C00007500,2020-05-05 12:52PM EDT,7.5,1.9,1.65,3.1,0.0,-,-,6,94.92%,call,CLVS
1792,CLVS200612C00008000,2020-05-15 1:32PM EDT,8.0,2.8,0.05,4.5,0.7,+33.33%,1,14,131.64%,call,CLVS
1793,CLVS200612C00008500,2020-05-12 11:02AM EDT,8.5,2.2,0.1,3.7,0.0,-,1,4,123.63%,call,CLVS
1794,CLVS200612C00009000,2020-05-12 12:08PM EDT,9.0,2.25,0.05,3.7,0.0,-,5,4,149.41%,call,CLVS
1795,CLVS200612C00010000,2020-05-15 3:57PM EDT,10.0,1.35,1.15,1.4,-0.05,-3.57%,49,211,134.18%,call,CLVS
1796,CLVS200612C00011000,2020-05-15 3:57PM EDT,11.0,1.8,0.05,3.5,0.7,+63.64%,5,202,214.65%,call,CLVS
1797,CLVS200612C00012000,2020-05-15 2:32PM EDT,12.0,1.5,0.05,1.35,0.72,+92.31%,10,18,136.91%,call,CLVS
1798,CLVS200612C00012500,2020-05-14 12:34PM EDT,12.5,0.9,0.25,3.6,0.0,-,2,7,267.38%,call,CLVS
1799,CLVS200612C00013000,2020-05-15 3:57PM EDT,13.0,0.75,0.5,0.8,0.1,+15.38%,65,299,152.73%,call,CLVS
1800,CLVS200612C00014000,2020-05-15 3:50PM EDT,14.0,0.69,0.05,0.7,0.14,+25.45%,41,20,138.09%,call,CLVS
1801,CLVS200612C00015000,2020-05-12 11:21AM EDT,15.0,0.5,0.05,4.3,0.0,-,8,9,339.26%,call,CLVS
1802,CLVS200612P00004500,2020-05-11 1:43PM EDT,4.5,0.2,0.0,4.3,0.0,-,3,4,656.25%,put,CLVS
1803,CLVS200612P00005000,2020-05-13 3:40PM EDT,5.0,0.3,0.0,0.7,0.0,-,15,15,238.28%,put,CLVS
1804,CLVS200612P00005500,2020-05-06 11:48AM EDT,5.5,0.51,0.1,0.7,0.0,-,-,10,221.88%,put,CLVS
1805,CLVS200612P00006000,2020-05-14 3:52PM EDT,6.0,0.37,0.05,3.0,0.0,-,2,67,377.15%,put,CLVS
1806,CLVS200612P00006500,2020-05-12 9:46AM EDT,6.5,0.5,0.35,1.65,0.0,-,-,-,264.45%,put,CLVS
1807,CLVS200612P00007000,2020-05-13 1:02PM EDT,7.0,0.35,0.1,2.1,0.0,-,1,2,248.24%,put,CLVS
1808,CLVS200612P00008000,2020-05-13 11:28AM EDT,8.0,1.05,0.3,3.7,0.0,-,1,31,296.68%,put,CLVS
1809,CLVS200619C00004000,2020-05-07 3:41PM EDT,4.0,4.67,3.3,7.2,0.0,-,-,24,518.36%,call,CLVS
1810,CLVS200619C00005000,2020-05-15 2:30PM EDT,5.0,5.3,4.5,4.9,1.2,+29.27%,5,228,98.44%,call,CLVS
1811,CLVS200619C00006000,2020-05-15 2:28PM EDT,6.0,3.85,3.8,4.3,0.45,+13.24%,15,488,167.97%,call,CLVS
1812,CLVS200619C00007000,2020-05-15 3:45PM EDT,7.0,3.15,2.6,3.4,0.15,+5.00%,173,497,120.51%,call,CLVS
1813,CLVS200619C00008000,2020-05-15 3:18PM EDT,8.0,2.45,2.15,2.65,-0.15,-5.77%,61,335,130.86%,call,CLVS
1814,CLVS200619C00009000,2020-05-15 3:54PM EDT,9.0,1.95,1.75,2.25,0.05,+2.63%,576,1078,144.73%,call,CLVS
1815,CLVS200619C00010000,2020-05-15 3:59PM EDT,10.0,1.45,1.4,1.5,-0.2,-12.12%,1453,6944,134.38%,call,CLVS
1816,CLVS200619C00011000,2020-05-15 3:59PM EDT,11.0,1.14,1.1,1.2,-0.01,-0.87%,328,573,138.28%,call,CLVS
1817,CLVS200619C00012000,2020-05-15 3:57PM EDT,12.0,0.95,0.8,0.95,-0.09,-8.65%,456,1324,137.70%,call,CLVS
1818,CLVS200619C00013000,2020-05-15 3:57PM EDT,13.0,0.7,0.7,0.8,-0.17,-19.54%,185,201,145.51%,call,CLVS
1819,CLVS200619C00014000,2020-05-15 3:57PM EDT,14.0,0.6,0.55,0.7,-0.1,-14.29%,94,887,149.80%,call,CLVS
1820,CLVS200619C00015000,2020-05-15 3:59PM EDT,15.0,0.5,0.4,0.55,-0.15,-23.08%,659,3502,148.05%,call,CLVS
1821,CLVS200619C00018000,2020-05-15 3:54PM EDT,18.0,0.31,0.25,0.4,-0.09,-22.50%,98,709,162.50%,call,CLVS
1822,CLVS200619P00002000,2020-05-12 9:30AM EDT,2.0,0.03,0.0,0.05,0.0,-,1,12,253.13%,put,CLVS
1823,CLVS200619P00003000,2020-05-15 1:33PM EDT,3.0,0.1,0.0,0.05,0.03,+42.86%,10,50,190.63%,put,CLVS
1824,CLVS200619P00004000,2020-05-06 10:33AM EDT,4.0,0.25,0.0,0.4,0.0,-,1,42,227.73%,put,CLVS
1825,CLVS200619P00005000,2020-05-15 2:51PM EDT,5.0,0.1,0.1,0.2,-0.15,-60.00%,21,247,164.45%,put,CLVS
1826,CLVS200619P00006000,2020-05-15 3:54PM EDT,6.0,0.3,0.3,0.35,-0.1,-25.00%,251,727,161.72%,put,CLVS
1827,CLVS200619P00007000,2020-05-15 3:38PM EDT,7.0,0.6,0.5,0.65,-0.12,-16.67%,219,553,157.03%,put,CLVS
1828,CLVS200619P00008000,2020-05-15 3:57PM EDT,8.0,0.9,0.85,0.95,-0.4,-30.77%,229,1046,150.78%,put,CLVS
1829,CLVS200619P00009000,2020-05-15 3:56PM EDT,9.0,1.4,1.3,1.45,-0.21,-13.04%,39,96,150.59%,put,CLVS
1830,CLVS200619P00010000,2020-05-15 3:22PM EDT,10.0,2.03,1.9,2.2,-0.28,-12.12%,137,5210,159.38%,put,CLVS
1831,CLVS200619P00012000,2020-05-15 2:44PM EDT,12.0,3.52,3.0,3.6,-0.39,-9.97%,2,3,147.85%,put,CLVS
1832,CLVS200626C00008500,2020-05-14 9:30AM EDT,8.5,2.1,-,-,-0.2,-8.70%,1,-,0.00%,call,CLVS
1833,CLVS200626C00010000,2020-05-15 3:24PM EDT,10.0,1.55,1.30,2.95,-0.15,-8.82%,6,20,175.39%,call,CLVS
1834,CLVS200626C00011000,2020-05-13 12:29PM EDT,11.0,1.2,0.60,-,0.0,-,-,-,82.62%,call,CLVS
1835,CLVS200626C00014000,2020-05-15 2:31PM EDT,14.0,1.2,0.00,2.90,0.44,+57.89%,1,3,204.88%,call,CLVS
1836,CLVS200626P00005000,2020-05-12 10:02AM EDT,5.0,0.25,-,0.55,0.0,-,-,-,228.91%,put,CLVS
1837,CLVS200717C00001000,2020-04-28 3:56PM EDT,1.0,7.0,6.4,11.0,0.0,-,2,2,237.50%,call,CLVS
1838,CLVS200717C00002000,2020-05-14 2:01PM EDT,2.0,7.2,7.4,8.6,0.0,-,10,364,328.91%,call,CLVS
1839,CLVS200717C00003000,2020-05-11 2:56PM EDT,3.0,6.1,4.3,7.6,0.0,-,6,5,375.39%,call,CLVS
1840,CLVS200717C00004000,2020-05-14 3:57PM EDT,4.0,6.2,5.0,6.4,0.7,+12.73%,2,296,93.75%,call,CLVS
1841,CLVS200717C00005000,2020-05-15 3:38PM EDT,5.0,4.89,4.3,5.1,0.29,+6.30%,136,2212,71.88%,call,CLVS
1842,CLVS200717C00006000,2020-05-15 2:50PM EDT,6.0,4.0,3.4,4.4,0.6,+17.65%,5,1605,103.52%,call,CLVS
1843,CLVS200717C00007000,2020-05-15 3:58PM EDT,7.0,3.28,3.0,3.5,0.08,+2.50%,217,1408,114.84%,call,CLVS
1844,CLVS200717C00008000,2020-05-15 3:44PM EDT,8.0,2.7,2.3,2.95,0.05,+1.89%,86,2558,114.45%,call,CLVS
1845,CLVS200717C00009000,2020-05-15 3:49PM EDT,9.0,2.3,2.15,2.45,-0.05,-2.13%,122,4617,127.44%,call,CLVS
1846,CLVS200717C00010000,2020-05-15 3:59PM EDT,10.0,1.85,1.65,2.0,-0.05,-2.63%,773,3786,123.44%,call,CLVS
1847,CLVS200717C00011000,2020-05-15 3:34PM EDT,11.0,1.5,1.35,1.75,-0.12,-7.41%,41,2934,127.54%,call,CLVS
1848,CLVS200717C00012000,2020-05-15 3:37PM EDT,12.0,1.2,0.9,1.55,-0.15,-11.11%,43,2288,124.61%,call,CLVS
1849,CLVS200717C00013000,2020-05-15 3:59PM EDT,13.0,1.05,0.8,1.1,-0.05,-4.55%,116,7266,121.29%,call,CLVS
1850,CLVS200717C00014000,2020-05-15 3:43PM EDT,14.0,0.85,0.6,1.3,-0.15,-15.00%,167,1012,133.79%,call,CLVS
1851,CLVS200717C00015000,2020-05-15 3:27PM EDT,15.0,0.7,0.35,0.8,-0.08,-10.26%,200,3591,117.58%,call,CLVS
1852,CLVS200717C00016000,2020-05-15 2:31PM EDT,16.0,1.1,0.2,1.1,0.37,+50.68%,1,611,132.81%,call,CLVS
1853,CLVS200717C00017000,2020-05-11 10:30AM EDT,17.0,0.5,0.1,1.0,0.0,-,2,318,133.40%,call,CLVS
1854,CLVS200717C00018000,2020-05-15 3:19PM EDT,18.0,0.4,0.0,0.85,-0.1,-20.00%,131,983,130.08%,call,CLVS
1855,CLVS200717C00019000,2020-05-15 3:37PM EDT,19.0,0.4,0.0,0.5,0.0,-,45,414,118.56%,call,CLVS
1856,CLVS200717C00020000,2020-05-15 3:59PM EDT,20.0,0.35,0.2,0.45,0.0,-,77,2325,133.20%,call,CLVS
1857,CLVS200717C00021000,2020-04-21 1:02PM EDT,21.0,0.35,0.0,0.7,0.0,-,4,59,141.80%,call,CLVS
1858,CLVS200717C00022000,2020-05-15 2:33PM EDT,22.0,0.25,0.15,0.5,0.0,-,7,674,144.53%,call,CLVS
1859,CLVS200717C00023000,2020-05-13 1:18PM EDT,23.0,0.2,0.15,0.35,0.0,-,6,281,140.63%,call,CLVS
1860,CLVS200717C00024000,2020-05-15 10:01AM EDT,24.0,0.25,0.1,0.25,0.05,+25.00%,1,165,134.38%,call,CLVS
1861,CLVS200717C00025000,2020-05-15 2:59PM EDT,25.0,0.2,0.1,0.25,0.0,-,28,5568,138.67%,call,CLVS
1862,CLVS200717C00026000,2020-05-13 9:53AM EDT,26.0,0.2,0.1,0.25,0.0,-,76,367,142.97%,call,CLVS
1863,CLVS200717C00027000,2020-05-14 12:07PM EDT,27.0,0.15,0.05,0.35,0.0,-,69,400,150.78%,call,CLVS
1864,CLVS200717C00028000,2020-05-15 12:05PM EDT,28.0,0.1,0.05,0.2,-0.05,-33.33%,10,312,141.41%,call,CLVS
1865,CLVS200717C00029000,2020-05-15 3:05PM EDT,29.0,0.1,0.05,0.2,-0.13,-56.52%,13,50,144.53%,call,CLVS
1866,CLVS200717C00030000,2020-05-15 3:05PM EDT,30.0,0.1,0.05,0.15,-0.03,-23.08%,93,2324,142.19%,call,CLVS
1867,CLVS200717P00001000,2020-03-16 2:26PM EDT,1.0,0.1,0.0,0.0,0.0,-,-,0,50.00%,put,CLVS
1868,CLVS200717P00002000,2020-05-07 9:30AM EDT,2.0,0.05,0.0,0.1,0.0,-,1,40,212.50%,put,CLVS
1869,CLVS200717P00003000,2020-04-29 10:42AM EDT,3.0,0.2,0.0,0.4,0.0,-,1,312,217.19%,put,CLVS
1870,CLVS200717P00004000,2020-05-15 3:38PM EDT,4.0,0.15,0.15,0.25,-0.05,-25.00%,17,1007,168.75%,put,CLVS
1871,CLVS200717P00005000,2020-05-15 2:28PM EDT,5.0,0.4,0.3,0.75,-0.03,-6.98%,26,2031,182.81%,put,CLVS
1872,CLVS200717P00006000,2020-05-15 3:03PM EDT,6.0,0.6,0.45,0.65,0.05,+9.09%,40,1887,147.07%,put,CLVS
1873,CLVS200717P00007000,2020-05-15 10:24AM EDT,7.0,1.15,0.65,1.0,0.0,-,23,1992,139.45%,put,CLVS
1874,CLVS200717P00008000,2020-05-15 2:30PM EDT,8.0,1.2,1.1,1.8,-0.39,-24.53%,8,2946,153.71%,put,CLVS
1875,CLVS200717P00009000,2020-05-15 3:08PM EDT,9.0,1.99,1.7,2.4,-0.01,-0.50%,2,328,157.62%,put,CLVS
1876,CLVS200717P00010000,2020-05-04 11:36AM EDT,10.0,3.5,2.3,2.8,0.0,-,15,514,150.20%,put,CLVS
1877,CLVS200717P00011000,2020-05-08 12:23PM EDT,11.0,3.5,2.95,3.6,0.0,-,1,128,153.71%,put,CLVS
1878,CLVS200717P00012000,2020-05-14 1:43PM EDT,12.0,4.4,3.3,4.7,0.0,-,5,109,153.91%,put,CLVS
1879,CLVS200717P00013000,2020-05-07 11:21AM EDT,13.0,5.2,4.1,5.3,0.0,-,21,53,149.80%,put,CLVS
1880,CLVS200717P00014000,2020-05-07 11:40AM EDT,14.0,6.0,4.9,6.2,0.0,-,1,190,153.13%,put,CLVS
1881,CLVS200717P00015000,2020-05-14 1:43PM EDT,15.0,6.9,5.6,7.2,0.0,-,1566,1809,154.49%,put,CLVS
1882,CLVS200717P00016000,2020-05-07 11:42AM EDT,16.0,7.7,6.4,8.0,0.0,-,1,101,150.59%,put,CLVS
1883,CLVS200717P00018000,2020-05-12 3:40PM EDT,18.0,9.52,8.1,9.6,0.0,-,12,8,140.33%,put,CLVS
1884,CLVS200717P00020000,2020-03-27 4:33AM EDT,20.0,12.51,12.4,14.3,0.0,-,3,4,322.46%,put,CLVS
1885,CLVS200717P00025000,2020-01-13 11:50AM EDT,25.0,16.7,15.8,16.2,0.0,-,-,36,194.73%,put,CLVS
1886,CLVS200717P00028000,2020-04-08 2:33PM EDT,28.0,21.25,19.1,19.8,0.0,-,5,5,243.75%,put,CLVS
1887,CLVS200717P00030000,2020-01-22 1:43PM EDT,30.0,21.0,19.2,19.5,0.0,-,1,0,0.00%,put,CLVS
1888,CLVS201016C00002000,2020-04-24 10:25AM EDT,2.0,7.0,5.4,10.0,0.0,-,1,1,106.25%,call,CLVS
1889,CLVS201016C00003000,2020-04-07 12:39PM EDT,3.0,4.2,5.5,6.1,0.0,-,27,41,0.00%,call,CLVS
1890,CLVS201016C00004000,2020-05-15 3:32PM EDT,4.0,6.0,5.2,6.5,0.6,+11.11%,36,135,101.17%,call,CLVS
1891,CLVS201016C00005000,2020-05-15 2:37PM EDT,5.0,5.0,4.8,5.6,-0.2,-3.85%,42,740,115.04%,call,CLVS
1892,CLVS201016C00006000,2020-05-15 3:45PM EDT,6.0,4.58,4.0,5.3,-0.12,-2.55%,177,1543,121.78%,call,CLVS
1893,CLVS201016C00007000,2020-05-15 9:38AM EDT,7.0,3.9,3.4,4.7,0.16,+4.28%,6,862,118.75%,call,CLVS
1894,CLVS201016C00008000,2020-05-15 2:37PM EDT,8.0,3.7,3.2,3.6,0.55,+17.46%,14,189,110.45%,call,CLVS
1895,CLVS201016C00009000,2020-05-15 3:59PM EDT,9.0,3.2,2.5,3.9,-0.01,-0.31%,70,281,120.80%,call,CLVS
1896,CLVS201016C00010000,2020-05-15 3:40PM EDT,10.0,2.8,2.6,2.9,0.3,+12.00%,66,833,116.89%,call,CLVS
1897,CLVS201016C00011000,2020-05-15 3:56PM EDT,11.0,2.37,2.15,2.8,0.07,+3.04%,32,136,118.46%,call,CLVS
1898,CLVS201016C00012000,2020-05-15 2:51PM EDT,12.0,2.3,1.8,2.5,0.3,+15.00%,21,605,116.36%,call,CLVS
1899,CLVS201016C00013000,2020-05-14 11:46AM EDT,13.0,1.78,1.2,2.7,0.0,-,3,41,117.87%,call,CLVS
1900,CLVS201016C00014000,2020-05-15 3:34PM EDT,14.0,1.65,0.95,2.5,0.2,+13.79%,20,35,117.19%,call,CLVS
1901,CLVS201016C00015000,2020-05-15 2:32PM EDT,15.0,1.62,1.1,1.8,0.16,+10.96%,18,696,113.33%,call,CLVS
1902,CLVS201016C00016000,2020-05-15 3:35PM EDT,16.0,1.5,0.9,1.6,0.2,+15.38%,10,118,111.52%,call,CLVS
